Renda_Anual,Anos_no_Emprego,Grau_Emprestimo,Valor,Taxa_Juros,Comprometimento_Renda,Inadimplencia_Historica,Tipo_Moradia_Hipoteca,Tipo_Moradia_Outro,Tipo_Moradia_Próprio,Motivo_Emprestimo_Educação,Motivo_Emprestimo_Empreendimento,Motivo_Emprestimo_Médico,Motivo_Emprestimo_Pessoal,Motivo_Emprestimo_Reformas Domésticas
-1.7586870829102577,-0.6993045777267609,1,-1.4648838263226607,-0.5204331089387104,-0.5473603255792515,0,1,0,0,1,0,0,0,0
-1.7586870829102577,-1.2968153948027255,2,-0.7948295722134623,0.6533479076002074,2.1219110472241267,0,0,0,1,0,1,0,0,0
-1.7104235715000649,-0.6993045777267609,1,-0.9029028390052685,0.0271215743797124,1.4255793847536802,0,0,0,1,0,0,1,0,0
-1.7104235715000649,0.7944724649631504,0,-0.6057013553278013,-1.6092487435833902,2.4700768784593494,0,0,0,1,1,0,0,0,0
-1.7104235715000649,-0.6993045777267609,4,-0.9029028390052685,1.823982058143042,1.4255793847536802,0,0,0,1,0,0,0,0,1
-1.7104235715000649,-1.2968153948027255,1,-1.313581252814132,0.07432456432095585,-0.08313921726562062,0,0,0,1,0,0,0,1,0
-1.6862918157949685,-0.9980599862647431,2,-1.3892325395683964,0.5589419277177206,-0.4313050485008438,1,1,0,0,0,0,1,0,0
-1.6862918157949685,-0.10179376065079639,2,-0.9029028390052685,0.9680345072084964,1.3095241076752724,0,0,0,1,0,0,0,0,0
-1.6862918157949685,-0.10179376065079639,1,-0.773214918855101,0.0271215743797124,1.7737452159889031,0,0,0,1,0,1,0,0,0
-1.6862918157949685,-0.6993045777267609,3,-1.3892325395683964,1.3865676846875208,-0.4313050485008438,1,0,0,1,0,0,0,0,1
-1.6862918157949685,-1.2968153948027255,2,-0.9893614524387134,0.8075443414082691,0.9613582764400489,0,1,0,0,0,0,0,1,0
-1.6862918157949685,-1.2968153948027255,2,-1.0812237292117488,0.20019920416427098,0.6131924452048257,1,0,0,1,0,0,0,0,1
-1.681465464653949,-1.2968153948027255,1,-1.4432691729642995,-0.09875306546360328,-0.6634156026576592,0,1,0,0,1,0,0,0,0
-1.6780870188552355,0.7944724649631504,0,-1.1622786793056032,-0.75959492464101,0.2650266139696026,0,1,0,0,0,0,0,1,0
-1.6718127623719106,0.7944724649631504,1,-1.227122639380687,0.511738937776477,0.03291605981278722,0,0,0,1,0,0,0,0,1
-1.6621600600898718,0.19696164788718587,0,-1.5513424397561058,-1.1372188441709568,-1.1276367109712901,0,0,0,1,0,1,0,0,0
-1.6621600600898718,0.19696164788718587,0,-1.0542054125137972,-1.4204367838184169,0.6131924452048257,0,0,0,1,0,0,0,0,1
-1.6621600600898718,-1.2968153948027255,5,-1.0758200658721584,2.261396431598564,0.6131924452048257,0,0,0,1,0,1,0,0,0
-1.646072222953141,0.7944724649631504,0,-0.4706097718380436,-0.9452600184099004,2.5861321555377574,0,0,0,1,0,0,1,0,0
-1.646072222953141,-0.40054916918877864,2,-1.275755609437,0.6785228355688706,-0.19919449434402814,1,1,0,0,0,0,0,0,0
-1.646072222953141,0.7944724649631504,0,-1.3351959061724934,-1.4204367838184169,-0.315249771422436,0,0,0,1,0,0,0,1,0
-1.646072222953141,-0.9980599862647431,2,-0.5570683852714886,0.6092917836550468,2.237966324302534,0,1,0,0,0,0,1,0,0
-1.6452678310963045,-0.40054916918877864,4,-0.9839577890991231,1.9624441619706894,0.8453029993616414,1,0,0,1,0,1,0,0,0
-1.6422915812260093,-0.6993045777267609,0,-0.5786830386298498,-1.1844218341122001,2.1219110472241267,0,1,0,0,0,1,0,0,0
-1.6380283043847754,0.4957170564251681,1,-1.3351959061724934,0.47712341181956547,-0.4313050485008438,0,0,0,1,0,0,0,1,0
-1.62998438581641,-0.9980599862647431,0,-0.686756305421656,-0.6179859548172801,1.6576899389104953,0,0,0,1,0,0,0,1,0
-1.6259624265322272,0.4957170564251681,1,-0.8218478889114138,-0.40085220108756037,1.3095241076752724,0,0,0,1,0,1,0,0,0
-1.613896548679679,0.19696164788718587,1,-1.3351959061724934,-0.0798718694871058,-0.4313050485008438,0,1,0,0,1,0,0,0,0
2.770039071079509,-1.2968153948027255,3,0.3939763624964061,1.002650033165408,-1.0115814338928824,0,1,0,0,0,0,1,0,0
-1.613896548679679,-1.2968153948027255,2,-0.7407929388175591,0.9271252492594185,1.4255793847536802,1,1,0,0,0,0,0,0,1
-1.613896548679679,-1.2968153948027255,1,-0.4706097718380436,-0.16169038538526084,2.354021601380942,0,1,0,0,0,1,0,0,0
-1.5897647929745826,0.4957170564251681,1,-1.5513424397561058,0.14355561623477905,-1.1276367109712901,0,1,0,0,0,1,0,0,0
-1.5656330372694862,-0.40054916918877864,0,-1.1190493725888808,-0.9452600184099004,0.14897133689119504,0,0,0,1,0,0,0,1,0
-1.5656330372694862,-0.9980599862647431,0,-1.0109761057970748,-1.074281524249299,0.3810818910480104,0,0,0,1,0,0,0,0,1
-1.5656330372694862,-0.40054916918877864,0,-0.9029028390052685,-1.5463114236617324,0.7292477222832336,0,0,0,1,1,0,0,0,0
-1.5656330372694862,-0.40054916918877864,3,-0.7083709587800172,1.1442590029891377,1.3095241076752724,1,0,0,1,0,0,0,0,1
-1.5656330372694862,-1.2968153948027255,0,-0.4165731384421405,-1.3732337938771735,2.237966324302534,0,0,0,1,0,0,0,0,1
-1.5656330372694862,-0.9980599862647431,3,-1.227122639380687,1.5879671084368252,-0.19919449434402814,0,1,0,0,0,0,1,0,0
-1.5656330372694862,-1.2968153948027255,1,-0.4165731384421405,-0.08931246747535482,2.237966324302534,0,0,0,1,0,1,0,0,0
-1.5656330372694862,-0.9980599862647431,1,-1.227122639380687,0.14355561623477905,-0.19919449434402814,0,0,0,1,0,0,0,1,0
-1.5656330372694862,-0.9980599862647431,3,-0.600297691988211,1.3865676846875208,1.6576899389104953,1,0,0,1,0,0,1,0,0
-1.5656330372694862,-0.40054916918877864,2,-1.5081131330393833,0.13726188424261343,-1.0115814338928824,1,1,0,0,0,1,0,0,0
-1.5656330372694862,-0.9980599862647431,1,-1.1190493725888808,-0.297005623216825,0.14897133689119504,0,0,0,1,0,0,0,0,0
-1.5540900141238816,-0.40054916918877864,1,-1.1190493725888808,0.34180817398800134,0.03291605981278722,0,0,0,1,0,0,0,0,1
-1.5455232408485724,1.0932278735011327,0,-0.686756305421656,-0.4984050469661301,1.3095241076752724,0,1,0,0,0,0,0,1,0
-1.537439102687365,-1.2968153948027255,3,-0.8596735322885459,1.0089437651575737,0.7292477222832336,1,1,0,0,0,0,0,1,0
-1.531848579282351,0.19696164788718587,1,-1.1190493725888808,-0.3127399531972397,0.03291605981278722,0,1,0,0,1,0,0,0,0
-1.5254134444276588,0.4957170564251681,0,-0.9839577890991231,-0.75959492464101,0.3810818910480104,0,0,0,1,0,0,1,0,0
-1.5254134444276588,0.19696164788718587,0,-0.4706097718380436,-0.75959492464101,1.889800493067311,0,0,0,1,0,0,1,0,0
-1.5254134444276588,-0.40054916918877864,2,-0.16800462482098621,0.9271252492594185,2.702187432616165,0,0,0,1,0,0,1,0,0
-1.5254134444276588,-0.40054916918877864,0,-0.9029028390052685,-1.102603318214045,0.6131924452048257,0,0,0,1,0,0,0,0,0
-1.5249308093135567,-1.2968153948027255,3,-1.0109761057970748,1.166287064961718,0.2650266139696026,0,1,0,0,0,0,0,0,0
-1.5173695258592932,0.4957170564251681,1,-0.6975636321008366,0.25369592609768066,1.1934688305968646,0,1,0,0,0,0,0,1,0
-1.5173695258592932,-1.2968153948027255,1,-1.2487372927390483,-0.09875306546360328,-0.315249771422436,0,0,0,1,0,1,0,0,0
-1.5173695258592932,-0.10179376065079639,1,-1.1190493725888808,0.34180817398800134,0.03291605981278722,0,0,0,1,1,0,0,0,0
-1.5173695258592932,0.4957170564251681,2,-0.686756305421656,1.027824961134071,1.1934688305968646,1,1,0,0,0,0,0,0,0
-1.5173695258592932,0.4957170564251681,3,-1.4648838263226607,1.260693044844205,-1.0115814338928824,1,1,0,0,0,0,0,0,1
-1.5173695258592932,0.19696164788718587,0,-0.9029028390052685,-1.0679877922571333,0.6131924452048257,0,1,0,0,0,1,0,0,0
-1.5173695258592932,-0.40054916918877864,3,-0.686756305421656,1.3928614166796864,1.1934688305968646,0,1,0,0,0,0,1,0,0
-1.5173695258592932,-1.2968153948027255,2,-0.14638997146262497,0.3355144419958357,2.702187432616165,1,0,1,0,0,0,0,1,0
-1.4932377701541968,-0.9980599862647431,0,-1.313581252814132,-0.7942104505979215,-0.5473603255792515,0,0,0,1,1,0,0,0,0
-1.4851938515858314,-1.2968153948027255,1,-0.686756305421656,0.25369592609768066,1.0774135535184568,0,0,0,1,0,0,0,1,0
-1.4851938515858314,-0.6993045777267609,1,-0.3841511584045986,-0.0798718694871058,1.889800493067311,0,1,0,0,0,0,1,0,0
-1.4851938515858314,0.19696164788718587,0,-0.7299856121383785,-1.5463114236617324,0.9613582764400489,0,1,0,0,0,0,1,0,0
-1.4851938515858314,-1.2968153948027255,3,-0.546261058592308,1.6005545724211572,1.4255793847536802,1,0,0,1,0,0,0,1,0
-1.4851938515858314,0.7944724649631504,0,-1.5081131330393833,-1.074281524249299,-1.1276367109712901,0,0,0,1,0,0,1,0,0
-1.4851938515858314,-0.40054916918877864,0,-0.14638997146262497,-1.6092487435833902,2.5861321555377574,0,0,0,1,1,0,0,0,0
-1.4851938515858314,-0.9980599862647431,0,-0.9029028390052685,-1.6092487435833902,0.4971371681264182,0,1,0,0,0,1,0,0,0
-1.4851938515858314,-0.9980599862647431,2,-0.686756305421656,1.2009025909186302,1.0774135535184568,0,0,0,1,0,1,0,0,0
-0.24039745313127292,0.19696164788718587,1,2.55544169833253,0.18131800818777405,2.702187432616165,0,0,0,0,0,0,0,0,1
-0.23838647348918154,1.0932278735011327,1,2.55544169833253,-0.16483725138134367,2.702187432616165,0,0,0,0,0,1,0,0,0
-0.23838647348918154,0.19696164788718587,1,2.55544169833253,0.511738937776477,2.702187432616165,0,0,0,0,1,0,0,0,0
-0.23838647348918154,-1.2968153948027255,2,2.55544169833253,0.8075443414082691,2.702187432616165,0,0,0,0,1,0,0,0,0
-0.21827667706826784,0.4957170564251681,1,2.55544169833253,0.4110392259018251,2.702187432616165,0,0,0,0,0,1,0,0,0
-0.19832775901872143,1.391983282039115,1,2.55544169833253,0.0271215743797124,2.5861321555377574,0,0,0,0,0,1,0,0,0
-0.19816688064735413,-0.9980599862647431,1,2.55544169833253,0.14355561623477905,2.5861321555377574,0,0,0,0,1,0,0,0,0
-1.4851938515858314,-0.9980599862647431,0,-1.4432691729642995,-0.9956098743472267,-1.0115814338928824,0,1,0,0,0,0,0,1,0
-0.19816688064735413,1.0932278735011327,3,2.55544169833253,1.4935611285543389,2.5861321555377574,1,0,0,0,1,0,0,0,0
-0.1177276949636993,-0.6993045777267609,1,2.55544169833253,-0.3127399531972397,2.4700768784593494,0,0,0,0,1,0,0,0,0
-0.1177276949636993,-0.9980599862647431,1,2.55544169833253,0.29145831805067507,2.4700768784593494,0,0,0,0,0,1,0,0,0
-0.0776689804932392,1.0932278735011327,1,2.55544169833253,0.4015986279135761,2.354021601380942,0,0,0,0,1,0,0,0,0
-0.07750810212187188,1.0932278735011327,0,2.55544169833253,-1.2567997520221066,2.354021601380942,0,0,0,0,0,0,0,0,1
-0.07750810212187188,-0.40054916918877864,0,2.55544169833253,-1.2567997520221066,2.354021601380942,0,0,0,0,0,0,0,0,0
-0.07750810212187188,-1.2968153948027255,1,2.55544169833253,-0.32218055118548816,2.354021601380942,0,0,0,0,0,1,0,0,0
-0.07750810212187188,0.19696164788718587,1,2.55544169833253,0.511738937776477,2.354021601380942,0,0,0,0,0,0,0,0,0
-1.485032973214464,0.4957170564251681,0,-0.22744492155647963,-1.2316248240534433,2.354021601380942,0,1,0,0,0,0,0,1,0
0.0029310835617829354,-0.40054916918877864,3,2.55544169833253,1.8837725120686173,2.237966324302534,0,0,0,0,1,0,0,0,0
-0.2379038383750796,-0.9980599862647431,3,2.55544169833253,2.07258447183359,2.702187432616165,1,0,0,0,0,0,0,1,0
-1.485032973214464,-0.6993045777267609,4,-1.227122639380687,1.861744450096037,-0.4313050485008438,1,1,0,0,1,0,0,0,0
0.043150676403610345,-1.2968153948027255,2,2.55544169833253,0.6942571655492847,2.1219110472241267,0,0,0,0,0,0,0,0,0
0.07532635067707227,0.7944724649631504,0,2.55544169833253,-1.0207848023158899,2.1219110472241267,0,0,0,0,0,0,0,0,0
0.08337026924543776,1.6907386905770971,0,2.55544169833253,-1.4896678357322404,2.1219110472241267,0,0,0,0,0,0,1,0,0
-0.15794728780552672,-0.9980599862647431,4,2.55544169833253,1.7138417482801416,2.5861321555377574,1,0,0,0,0,0,0,1,0
0.12358986208726518,0.7944724649631504,0,2.55544169833253,-0.9452600184099004,2.0058557701457187,0,0,0,0,0,0,1,0,0
-0.1177276949636993,-0.6993045777267609,3,2.55544169833253,1.757897872225301,2.4700768784593494,0,0,0,0,0,1,0,0,0
-1.4739323655901195,0.19696164788718587,0,-0.2544632382544312,-0.9137913584490716,2.237966324302534,0,1,0,0,0,0,0,0,1
0.12358986208726518,-1.2968153948027255,1,2.55544169833253,0.0271215743797124,2.0058557701457187,0,0,0,0,0,0,0,1,0
-1.471036554905508,-0.40054916918877864,0,-0.09235333806672186,-1.2567997520221066,2.5861321555377574,0,0,0,1,0,1,0,0,0
-0.1177276949636993,0.4957170564251681,1,2.55544169833253,-0.6368671507937771,2.4700768784593494,0,0,0,0,0,0,0,1,0
-0.1177276949636993,0.4957170564251681,3,2.55544169833253,1.2386649828716247,2.4700768784593494,1,0,0,0,0,0,0,0,0
-0.1177276949636993,-0.6993045777267609,1,2.55544169833253,0.06803083232878965,2.4700768784593494,0,0,0,0,0,0,0,1,0
0.12358986208726518,-0.10179376065079639,0,2.55544169833253,-0.9515537504020662,2.0058557701457187,0,0,0,0,1,0,0,0,0
-1.4691060144491004,0.4957170564251681,3,-0.4706097718380436,1.6005545724211572,1.5416346618320875,1,1,0,0,1,0,0,0,0
-1.4691060144491004,0.19696164788718587,1,-0.5786830386298498,0.0271215743797124,1.3095241076752724,0,1,0,0,0,0,0,0,0
-0.1177276949636993,-0.9980599862647431,3,2.55544169833253,1.4935611285543389,2.4700768784593494,1,0,0,0,0,0,0,1,0
-0.1177276949636993,-0.9980599862647431,4,2.55544169833253,1.9309755020098602,2.4700768784593494,1,0,0,0,0,0,0,1,0
0.12358986208726518,-0.40054916918877864,1,2.55544169833253,0.4110392259018251,2.0058557701457187,0,0,0,0,1,0,0,0,0
-1.4691060144491004,-0.6993045777267609,2,-1.4919021430206123,1.3613927567188575,-1.1276367109712901,1,0,0,1,1,0,0,0,0
-0.1177276949636993,-0.9980599862647431,3,2.55544169833253,1.0089437651575737,2.4700768784593494,0,0,0,0,0,0,0,0,0
0.12358986208726518,-1.2968153948027255,1,2.55544169833253,0.07432456432095585,2.0058557701457187,0,0,0,0,0,0,0,1,0
-1.4691060144491004,0.19696164788718587,1,-1.2487372927390483,0.18446487418385688,-0.4313050485008438,0,0,0,1,0,0,1,0,0
0.12358986208726518,1.0932278735011327,3,2.55544169833253,0.9334189812515842,2.0058557701457187,0,0,0,0,0,0,0,1,0
0.12358986208726518,-0.40054916918877864,1,2.55544169833253,-0.2592432312638306,2.0058557701457187,0,0,0,0,0,0,0,0,1
-0.09745702017141829,-0.9980599862647431,4,2.55544169833253,1.823982058143042,2.4700768784593494,1,0,0,0,0,0,0,1,0
-0.07750810212187188,-0.6993045777267609,4,2.55544169833253,2.434474061383123,2.354021601380942,0,0,0,0,0,1,0,0,0
0.16380945492909257,-0.6993045777267609,1,2.55544169833253,0.4015986279135761,2.0058557701457187,0,0,0,0,0,0,0,0,1
0.20402904777091999,-0.40054916918877864,0,2.55544169833253,-1.3732337938771735,1.889800493067311,0,0,0,0,0,0,1,0,0
-0.03728850928004448,-0.40054916918877864,3,2.55544169833253,1.166287064961718,2.354021601380942,1,0,0,0,1,0,0,0,0
-0.03728850928004448,-0.10179376065079639,4,2.55544169833253,2.041115811872762,2.354021601380942,1,0,0,0,0,1,0,0,0
0.22011688490765097,1.0932278735011327,1,2.55544169833253,0.06803083232878965,1.889800493067311,0,0,0,0,0,0,0,0,1
0.22011688490765097,0.7944724649631504,1,2.55544169833253,0.18131800818777405,1.889800493067311,0,0,0,0,0,1,0,0,0
0.2442486406127474,-0.40054916918877864,1,2.55544169833253,0.47712341181956547,1.889800493067311,0,0,0,0,0,0,1,0,0
0.043150676403610345,-1.2968153948027255,1,2.55544169833253,-0.2057465093304215,2.1219110472241267,0,0,0,0,0,0,0,0,0
0.32468782629640225,-1.2968153948027255,1,2.55544169833253,-0.0798718694871058,1.7737452159889031,0,0,0,0,0,0,1,0,0
-1.4530181773123694,-1.2968153948027255,3,-0.686756305421656,1.6949605523036435,0.9613582764400489,1,0,0,1,0,0,0,1,0
0.32468782629640225,-1.2968153948027255,1,2.55544169833253,-0.16798411737742705,1.7737452159889031,0,0,0,0,0,0,1,0,0
0.32468782629640225,0.7944724649631504,1,2.55544169833253,0.18446487418385688,1.7737452159889031,0,0,0,0,0,1,0,0,0
-1.4502832449991252,-1.2968153948027255,2,-0.6057013553278013,0.8138380734004348,1.1934688305968646,1,0,0,1,0,1,0,0,0
0.08337026924543776,0.7944724649631504,2,2.55544169833253,0.4362141538704877,2.1219110472241267,0,0,0,0,1,0,0,0,0
-1.444974258744004,0.19696164788718587,3,-1.0109761057970748,2.0033534199197667,0.14897133689119504,1,1,0,0,0,0,0,0,0
0.32484870466776955,0.7944724649631504,1,2.55544169833253,0.34180817398800134,1.7737452159889031,0,0,0,0,0,0,0,0,0
0.08353114761680507,-0.9980599862647431,3,2.55544169833253,1.2386649828716247,2.1219110472241267,1,0,0,0,0,0,0,1,0
0.08353114761680507,0.19696164788718587,1,2.55544169833253,-0.023228281557613875,2.1219110472241267,0,0,0,0,0,0,0,0,0
0.34479762271731595,-0.6993045777267609,2,2.55544169833253,0.7288726915061968,1.7737452159889031,0,0,0,0,0,0,0,0,0
0.40496613360868977,-0.40054916918877864,1,2.55544169833253,0.4015986279135761,1.6576899389104953,0,0,0,0,1,0,0,0,0
0.4051270119800571,-1.2968153948027255,1,2.55544169833253,0.06488396633270682,1.6576899389104953,0,0,0,0,0,0,1,0,0
0.4051270119800571,0.19696164788718587,2,2.55544169833253,0.810691207404352,1.6576899389104953,1,0,0,0,0,0,0,0,1
0.4453466048218845,1.6907386905770971,1,2.55544169833253,-0.04840320952627701,1.5416346618320875,0,0,0,0,1,0,0,0,0
0.4453466048218845,-0.10179376065079639,2,2.55544169833253,0.511738937776477,1.5416346618320875,1,0,0,0,0,0,0,1,0
0.22011688490765097,-0.10179376065079639,3,2.55544169833253,1.2386649828716247,1.889800493067311,0,0,0,0,0,0,0,0,0
0.5056759940846256,-0.40054916918877864,4,2.55544169833253,2.151256121735662,1.5416346618320875,1,0,0,0,0,1,0,0,0
0.5257857905055393,0.19696164788718587,1,2.55544169833253,-0.2875650252285765,1.5416346618320875,0,0,0,0,0,0,0,0,1
0.5257857905055393,-0.6993045777267609,0,2.55544169833253,-1.2567997520221066,1.5416346618320875,0,0,0,0,0,0,0,1,0
0.566166261718734,1.391983282039115,3,2.55544169833253,1.002650033165408,1.4255793847536802,0,0,0,0,0,0,0,1,0
-1.444974258744004,-0.10179376065079639,1,-1.1190493725888808,0.18446487418385688,-0.19919449434402814,0,1,0,0,0,0,0,0,0
0.566166261718734,1.0932278735011327,3,2.55544169833253,1.002650033165408,1.4255793847536802,0,0,0,0,1,0,0,0,0
-0.061742021727875546,-0.40054916918877864,3,2.55544169833253,1.3519521587306085,1.7737452159889031,1,0,0,0,0,0,1,0,0
0.6062249761891941,0.19696164788718587,1,2.55544169833253,0.29145831805067507,1.4255793847536802,0,0,0,0,0,0,1,0,0
-1.444974258744004,-0.10179376065079639,1,-0.4706097718380436,0.4110392259018251,1.5416346618320875,0,0,1,0,0,0,0,1,0
0.36490741913822966,-0.9980599862647431,3,2.55544169833253,1.0089437651575737,1.6576899389104953,0,0,0,0,0,1,0,0,0
0.36490741913822966,-0.40054916918877864,3,2.55544169833253,1.1064966110361434,1.6576899389104953,0,0,0,0,0,0,0,0,0
0.6062249761891941,-0.10179376065079639,3,2.55544169833253,1.2071963229107958,1.4255793847536802,1,0,0,0,0,0,0,0,1
0.686664161872849,-1.2968153948027255,1,2.55544169833253,0.5620887937138034,1.3095241076752724,0,0,0,0,0,0,0,0,1
-1.4401479076029846,-0.40054916918877864,3,-1.416250856266348,1.8837725120686173,-0.8955261568144747,1,1,0,0,0,0,0,0,0
0.7268837547146764,-0.10179376065079639,1,2.55544169833253,-0.6368671507937771,1.3095241076752724,0,0,0,0,0,0,0,0,1
0.7268837547146764,0.19696164788718587,0,2.55544169833253,-1.2567997520221066,1.3095241076752724,0,0,0,0,0,0,1,0,0
0.7268837547146764,-1.2968153948027255,1,2.55544169833253,-0.16483725138134367,1.3095241076752724,0,0,0,0,0,0,0,1,0
0.4855661976637119,0.4957170564251681,1,2.55544169833253,0.0271215743797124,1.5416346618320875,0,0,0,0,0,0,0,0,0
-1.4208425030389074,0.19696164788718587,1,-0.6435269987049336,0.47712341181956547,0.9613582764400489,0,0,0,1,1,0,0,0,0
0.4855661976637119,-1.2968153948027255,4,2.55544169833253,1.232371250879459,1.5416346618320875,0,0,0,0,0,0,0,0,1
0.7510155104197728,-0.40054916918877864,4,2.55544169833253,1.7044011502918925,1.1934688305968646,1,0,0,0,0,0,0,1,0
0.10335940688782598,-1.2968153948027255,4,2.55544169833253,1.6037014384172399,1.5416346618320875,0,0,0,0,0,0,1,0,0
0.7671033475565038,0.7944724649631504,1,2.55544169833253,-0.16798411737742705,1.1934688305968646,0,0,0,0,0,0,1,0,0
0.5257857905055393,0.7944724649631504,2,2.55544169833253,0.7099914955296994,1.5416346618320875,0,0,0,0,0,0,0,0,0
0.5257857905055393,1.0932278735011327,4,2.55544169833253,1.2512524468559565,1.5416346618320875,0,0,0,0,0,1,0,0,0
0.8074838187696984,0.4957170564251681,2,2.55544169833253,0.9680345072084964,1.1934688305968646,0,0,0,0,0,0,0,0,0
0.566166261718734,-1.2968153948027255,3,2.55544169833253,0.7729288154513569,1.4255793847536802,1,0,0,0,0,0,0,0,1
-1.4208425030389074,1.0932278735011327,0,-0.03831670467081876,-1.725682785438457,2.4700768784593494,0,1,0,0,0,0,1,0,0
0.8475425332401586,1.0932278735011327,2,2.55544169833253,0.9271252492594185,1.1934688305968646,1,0,0,0,0,0,0,0,1
0.17185337349745808,-0.10179376065079639,1,2.55544169833253,0.07432456432095585,1.4255793847536802,0,0,0,0,0,0,1,0,0
-1.4208425030389074,-0.6993045777267609,0,-0.9461321457219909,-1.5463114236617324,0.2650266139696026,0,1,0,0,0,0,0,0,0
0.8475425332401586,-0.40054916918877864,1,2.55544169833253,0.21278666814860284,1.1934688305968646,0,0,0,0,0,1,0,0,0
0.8676523296610723,0.7944724649631504,2,2.55544169833253,0.9271252492594185,1.0774135535184568,1,0,0,0,0,0,1,0,0
0.887762126081986,0.19696164788718587,3,2.55544169833253,1.8837725120686173,1.0774135535184568,1,0,0,0,1,0,0,0,0
0.9279817189238134,-0.10179376065079639,0,2.55544169833253,-0.9452600184099004,1.0774135535184568,0,0,0,0,0,0,1,0,0
-1.4208425030389074,-0.6993045777267609,2,-0.4706097718380436,0.5589419277177206,1.4255793847536802,0,0,0,1,0,1,0,0,0
0.24022668132856467,0.4957170564251681,3,2.55544169833253,1.260693044844205,1.3095241076752724,0,0,0,0,0,0,1,0,0
0.9279817189238134,-0.40054916918877864,2,2.55544169833253,0.6785228355688706,1.0774135535184568,0,0,0,0,0,1,0,0,0
0.9279817189238134,0.7944724649631504,1,2.55544169833253,-0.6368671507937771,1.0774135535184568,0,0,0,0,1,0,0,0,0
-1.4208425030389074,0.7944724649631504,0,-1.3351959061724934,-1.4896678357322404,-0.779470879736067,0,1,0,0,1,0,0,0,0
0.9279817189238134,-0.40054916918877864,2,2.55544169833253,0.9680345072084964,1.0774135535184568,1,0,0,0,1,0,0,0,0
-1.4208425030389074,-0.40054916918877864,0,0.06975656212098745,-1.3732337938771735,2.702187432616165,0,0,0,1,0,1,0,0,0
0.24022668132856467,-0.6993045777267609,2,2.55544169833253,0.9271252492594185,1.3095241076752724,0,0,0,0,0,0,1,0,0
